Experiment,Model,Run,AS_Index,Line,Title,Matched_GT,Decision,Reason,Has_Payoff_Evidence
ODD+game_stuff,Llama-3.3-70B,run_06.md,1,3,Upstream Farmer vs Downstream Farmer - Water Extraction,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_06.md,2,16,Farmer vs Fish Population - Fishing and Irrigation,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_06.md,3,29,Upstream Farmer vs Downstream Farmer - Information Sharing,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_07.md,1,3,Upstream-Downstream Irrigation Dilemma,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_07.md,2,16,Fishing and Irrigation Trade-off,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_07.md,3,29,Ecological Threshold and Irrigation,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_08.md,1,3,Upstream-Downstream Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_08.md,2,16,Fishing Resource Management,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_08.md,3,29,Ecological Threshold Management,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_08.md,4,42,Spatial Asymmetry in Water Allocation,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_08.md,5,55,Max Field Allocation,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_09.md,1,3,Upstream-Downstream Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_09.md,2,16,Fishing Quota Allocation,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_09.md,3,29,Irrigation Investment vs. Ecological Thresholds,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_09.md,4,42,Upstream-Downstream Water Storage,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_09.md,5,55,Crop Selection vs. Water Availability,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_10.md,1,5,Over-irrigation vs. Conservation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_10.md,2,17,Over-fishing vs. Conservation,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_10.md,3,27,Farmer's Field Expansion Decision,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_10.md,4,38,Farmer's Water Storage Decision,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_11.md,1,4,Over-Irrigation vs. Conservation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_11.md,2,16,Over-Fishing vs. Conservation,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_11.md,3,28,Investment in Irrigation vs. Investment in Fishing,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_11.md,4,40,Short-Term Gains vs. Long-Term Sustainability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_12.md,1,5,"An upstream farmer must decide whether to irrigate a high or low number of fields, affecting their own yield and the water availability for downstream farmers.",AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_12.md,2,17,"A downstream farmer must decide whether to fish a high or low amount, affecting their own income and the fish population's sustainability.",AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_12.md,3,29,"A farmer must decide whether to expand their fields to the maximum (10 fields) or maintain a lower number of fields, affecting their own yield and the water availability for other farmers.",AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_12.md,4,41,"A farmer must decide whether to take a risk and increase their irrigated fields by one, hoping for more water availability, or play it safe and maintain their current fields.",None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_13.md,1,4,Over-Irrigation vs. Conservation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_13.md,2,18,Over-Fishing vs. Conservation,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_13.md,3,32,Short-Term Gain vs. Long-Term Sustainability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_14.md,1,4,Over-extraction of Water,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_14.md,2,18,Overfishing,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_14.md,3,32,Water Availability vs. Ecological Thresholds,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_14.md,4,46,Short-term Gain vs. Long-term Sustainability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_15.md,1,5,"An upstream farmer must decide whether to irrigate a high or low number of fields, affecting their own yield and the water availability for downstream farmers.",AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_15.md,2,17,"A downstream farmer must decide whether to fish a high or low amount, affecting their own income and the fish population.",AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_15.md,3,29,"A farmer must decide whether to expand their fields, affecting their own budget and the water availability for other farmers.",None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_15.md,4,41,"Farmers must collectively manage the fish population to avoid exceeding the ecological threshold, affecting their own income and the long-term sustainability of the fish population.",AS2: Fish extraction common pool resource game,FP-duplicate,duplicate generated AS for AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_16.md,1,3,Upstream-Downstream Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_16.md,2,16,Fishing Quota Allocation,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_16.md,3,29,Irrigation Investment,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_16.md,4,42,Water Conservation,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_17.md,1,5,Upstream Irrigation Dilemma,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_17.md,2,17,Downstream Fishing Dilemma,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_17.md,3,29,Water Allocation Dilemma,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_17.md,4,40,4. Farmer's Field Expansion Decision,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_18.md,1,3,Upstream-Downstream Water Usage,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_18.md,2,16,Fishing and Water Usage,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_18.md,3,29,Ecological Thresholds and Water Usage,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_19.md,1,3,Upstream-Downstream Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_19.md,2,16,Farmer's Dilemma - Irrigation vs. Conservation,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_19.md,3,29,Fishery Management - Harvesting vs. Conservation,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_19.md,4,42,Budget Allocation - Irrigation vs. Fishing,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_20.md,1,3,Upstream-Downstream Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_20.md,2,16,Fishing Resource Management,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_20.md,3,29,Ecological Thresholds and Water Use,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_20.md,4,42,Spatial Asymmetry and Field Allocation,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_21.md,1,5,1. Upstream-Downstream Irrigation Dilemma,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_21.md,2,16,2. Fishing Competition Dilemma,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_21.md,3,27,3. Water Conservation vs. Irrigation Dilemma,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_22.md,1,4,Over-Irrigation vs. Conservation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_22.md,2,18,Over-Fishing vs. Conservation,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_22.md,3,32,Expansion vs. Stability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_22.md,4,46,Irrigation vs. Conservation,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_23.md,1,6,Upstream Irrigation Dilemma,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_23.md,2,18,Downstream Fishing Dilemma,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_23.md,3,29,3. Farmer's Field Expansion Decision,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_23.md,4,42,Water Conservation Dilemma,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_24.md,1,3,Upstream-Downstream Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_24.md,2,16,Fishing Resource Management,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_24.md,3,29,Irrigation Investment and Risk-Taking,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_24.md,4,42,Ecological Thresholds and Tipping Points,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_25.md,1,3,Upstream-Downstream Irrigation Dilemma,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_25.md,2,16,Fishing and Irrigation Trade-off,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_25.md,3,29,Water Conservation and Risk-taking,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_26.md,1,3,Upstream-Downstream Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_26.md,2,16,Fishing Resource Management,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_26.md,3,29,Ecological Thresholds and Water Usage,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_26.md,4,42,Spatial Asymmetry and Irrigation Decisions,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_27.md,1,3,Upstream-Downstream Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_27.md,2,16,Fishing and Water Allocation,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_27.md,3,29,Irrigation Investment and Risk,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_28.md,1,4,Over-Irrigation vs. Conservation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_28.md,2,18,Over-Fishing vs. Conservation,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_28.md,3,32,Over-Investment in Irrigation vs. Diversification,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_28.md,4,46,Cooperation vs. Defection in Water Management,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_29.md,1,3,Upstream/Downstream Irrigation Dilemma,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_29.md,2,16,Fishing Quota Dilemma,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_29.md,3,29,Water Conservation vs. Expansion Dilemma,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_29.md,4,42,Information Sharing Dilemma,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_30.md,1,3,Upstream-Downstream Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Llama-3.3-70B,run_30.md,2,16,Fishing Resource Management,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Llama-3.3-70B,run_30.md,3,29,Irrigation Investment vs. Ecological Thresholds,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Llama-3.3-70B,run_30.md,4,42,Upstream-Downstream Water Allocation with Ecological Thresholds,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_01.md,1,5,Spatial Asymmetry (Upstream vs Downstream),AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_01.md,2,27,Ecological Thresholds (Tipping Points),AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Qwen2.5-7B,run_01.md,3,49,Risk vs. Reward,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_01.md,4,71,Budget Constraints,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_02.md,1,5,Water Allocation and Economic Risk,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_02.md,2,23,Water Stress and Yield Reduction,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_02.md,3,41,Ecological Tipping Points and Fish Population Health,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_03.md,1,7,Spatial Asymmetry (Upstream vs Downstream) vs. Ecological Thresholds (Tipping Points),None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_03.md,2,13,Upstream Farmer vs Downstream Farmer,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_04.md,1,5,Risk Aversion vs. Optimism,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_04.md,2,22,Water Allocation vs. Fish Harvesting,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_04.md,3,39,Memory Capacity vs. Current Water Flow,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_04.md,4,56,Ecological Threshold vs. Economic Profit,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_05.md,1,7,Risk Aversion vs. Optimism in Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_05.md,2,27,Balancing Water Allocation and Ecological Sustainability,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_06.md,1,5,Risk Management vs. Long-term Prospects,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_06.md,2,22,Immediate Water Stress vs. Long-term Sustainability,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_06.md,3,39,Water Flow Prediction vs. Actual Water Availability,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_06.md,4,56,Yield vs. Fish Population,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_07.md,1,5,Risk vs. Reward in Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_07.md,2,23,Water Stress and Yield,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_07.md,3,41,Fish Population Dynamics and Ecological Thresholds,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Qwen2.5-7B,run_07.md,4,59,Budget Constraints and Irrigation Decisions,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_08.md,1,7,Water Allocation vs. Fish Catch,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Qwen2.5-7B,run_08.md,2,35,Budget Constraint vs. Field Irrigation,AS2: Fish extraction common pool resource game,FP-duplicate,duplicate generated AS for AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Qwen2.5-7B,run_08.md,3,61,Risk Aversion vs. Risk Taking,AS2: Fish extraction common pool resource game,FP-duplicate,duplicate generated AS for AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Qwen2.5-7B,run_09.md,1,5,Spatial Asymmetry (Upstream vs Downstream) vs. Ecological Thresholds (Tipping Points),AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_09.md,2,37,Water Stress vs. Yield,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_09.md,3,67,Budget Constraints vs. Risk Aversion,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_10.md,1,1,"Upstream farmers have a choice between increasing their fields to capitalize on potential water availability (risk) or maintaining their current number of fields (prudence), while downstream farmers face the consequences of upstream decisions.",AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_11.md,1,5,Water Allocation vs. Fish Harvesting,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Qwen2.5-7B,run_11.md,2,25,Risk vs. Reward,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_11.md,3,45,Budget Constraints vs. Irrigation Needs,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_12.md,1,5,Spatial Asymmetry vs Ecological Thresholds,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_13.md,1,6,Balancing Water Use and Economic Stability,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_13.md,2,25,Water Allocation vs. Ecological Sustainability,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_13.md,3,45,Economic Viability vs. Ecological Sustainability,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_14.md,1,7,Risk Aversion vs. Optimism in Water Allocation Decisions,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_14.md,2,42,Water Stress vs. Fish Population Sustainability,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Qwen2.5-7B,run_14.md,3,83,Resource Allocation vs. Community Resilience,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_15.md,1,7,Balancing Water Use for Irrigation and Fishing,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_16.md,1,7,Upstream vs. Downstream Farmers' Water Allocation Dilemma,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_16.md,2,34,Farmer's Risk-Taking vs. Risk-Aversion Dilemma,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_16.md,3,61,Farmer's Budget Constraints vs. Yield Maximization Dilemma,None,FP-wrong,generated AS is not one of the two confirmed correct ASs,1
ODD+game_stuff,Qwen2.5-7B,run_17.md,1,5,Risk vs. Reward (Upstream vs Downstream),AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_17.md,2,23,Water Stress vs. Fish Harvest (Upstream vs Downstream),AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1
ODD+game_stuff,Qwen2.5-7B,run_17.md,3,41,Budget vs. Water Demand (Upstream vs Downstream),AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_18.md,1,5,Water Allocation vs. Yield Maximization (Upstream vs. Downstream),AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_18.md,2,21,Short-term Gains vs. Long-term Sustainability (Upstream vs. Downstream),AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
ODD+game_stuff,Qwen2.5-7B,run_18.md,3,37,Economic Viability vs. Environmental Sustainability (Upstream vs. Downstream),AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1
